Tag_A,Attr_A_Name,Attr_A_Value,Relationship,Rel_Att_Name_1,Rel_Att_Value_1,Rel_Att_Name_2,Rel_Att_Value_2,Tag_B,Attr_B_Name,Attr_B_Value
River,Name,Tambopata,Runthrough,Rank,0,,,Nation,Nation,Peru
River,Name,Tambopata,Runthrough,Rank,1,,,Nation,Nation,Bolivia
River,Name,Tahlab R.,Runthrough,Rank,0,,,Nation,Nation,Iran
River,Name,Tahlab R.,Runthrough,Rank,1,,,Nation,Nation,Pakistan
River,Name,Tacutu,Runthrough,Rank,0,,,Nation,Nation,Brazil
River,Name,Tacutu,Runthrough,Rank,1,,,Nation,Nation,Guyana
River,Name,Sutlej,Runthrough,Rank,0,,,Nation,Nation,China
River,Name,Sutlej,Runthrough,Rank,1,,,Nation,Nation,India
River,Name,Sutlei,Runthrough,Rank,0,,,Nation,Nation,India
River,Name,Sutlei,Runthrough,Rank,1,,,Nation,Nation,Pakistan
River,Name,Sutla,Runthrough,Rank,0,,,Nation,Nation,Croatia
River,Name,Sutla,Runthrough,Rank,1,,,Nation,Nation,Slovenia
River,Name,Sumpal,Runthrough,Rank,0,,,Nation,Nation,Honduras
River,Name,Sumpal,Runthrough,Rank,1,,,Nation,Nation,El Salvador
River,Name,Sumbar,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Sumbar,Runthrough,Rank,1,,,Nation,Nation,Iran
River,Name,Sumbar,Runthrough,Rank,2,,,Nation,Nation,Turkmenistan
River,Name,Suifen He,Runthrough,Rank,0,,,Nation,Nation,China
River,Name,Suifen He,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Suchiate,Runthrough,Rank,0,,,Nation,Nation,Guatemala
River,Name,Suchiate,Runthrough,Rank,1,,,Nation,Nation,Mexico
River,Name,Suches,Runthrough,Rank,0,,,Nation,Nation,Bolivia
River,Name,Suches,Runthrough,Rank,1,,,Nation,Nation,Peru
River,Name,Suam,Runthrough,Rank,0,,,Nation,Nation,Uganda
River,Name,Suam,Runthrough,Rank,1,,,Nation,Nation,Kenya
River,Name,Styr,Runthrough,Rank,0,,,Nation,Nation,Byelarus
River,Name,Styr,Runthrough,Rank,1,,,Nation,Nation,Ukraine
River,Name,Styr,Runthrough,Rank,2,,,Nation,Nation,Russia
River,Name,Stviga,Runthrough,Rank,0,,,Nation,Nation,Ukraine
River,Name,Stviga,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Strumitsa,Runthrough,Rank,0,,,Nation,Nation,Macedonia
River,Name,Strumitsa,Runthrough,Rank,1,,,Nation,Nation,Bulgaria
River,Name,Stokhad,Runthrough,Rank,0,,,Nation,Nation,Ukraine
River,Name,Stokhad,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Stiga,Runthrough,Rank,0,,,Nation,Nation,Byelarus
River,Name,Stiga,Runthrough,Rank,1,,,Nation,Nation,Ukraine
River,Name,Sta Victoria,Runthrough,Rank,0,,,Nation,Nation,Bolivia
River,Name,Sta Victoria,Runthrough,Rank,1,,,Nation,Nation,Argentina
River,Name,Sta Rosa,Runthrough,Rank,0,,,Nation,Nation,Peru
River,Name,Sta Rosa,Runthrough,Rank,1,,,Nation,Nation,Brazil
River,Name,St. Paul,Runthrough,Rank,0,,,Nation,Nation,Guinea
River,Name,St. Paul,Runthrough,Rank,1,,,Nation,Nation,Liberia
River,Name,St. John(Mani),Runthrough,Rank,0,,,Nation,Nation,Guinea
River,Name,St. John(Mani),Runthrough,Rank,1,,,Nation,Nation,Liberia
River,Name,Srepok,Runthrough,Rank,0,,,Nation,Nation,Vietnam
River,Name,Srepok,Runthrough,Rank,1,,,Nation,Nation,Cambodia
River,Name,Sozh,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Sozh,Runthrough,Rank,1,,,Nation,Nation,Byelarus
River,Name,Songwe,Runthrough,Rank,0,,,Nation,Nation,"Tanzania, United Republic of"
River,Name,Songwe,Runthrough,Rank,1,,,Nation,Nation,Malawi
River,Name,Songacha He,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Songacha He,Runthrough,Rank,1,,,Nation,Nation,China
River,Name,Song Ma,Runthrough,Rank,0,,,Nation,Nation,Laos
River,Name,Song Ma,Runthrough,Rank,1,,,Nation,Nation,Vietnam
River,Name,Song Ca,Runthrough,Rank,0,,,Nation,Nation,Laos
River,Name,Song Ca,Runthrough,Rank,1,,,Nation,Nation,Vietnam
River,Name,Snov,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Snov,Runthrough,Rank,1,,,Nation,Nation,Ukraine
River,Name,Slovechna,Runthrough,Rank,0,,,Nation,Nation,Byelarus
River,Name,Slovechna,Runthrough,Rank,1,,,Nation,Nation,Ukraine
River,Name,Slovechna,Runthrough,Rank,2,,,Nation,Nation,Russia
River,Name,Slatina,Runthrough,Rank,0,,,Nation,Nation,Germany
River,Name,Slatina,Runthrough,Rank,1,,,Nation,Nation,Serbia
River,Name,Skiehccanjohka,Runthrough,Rank,0,,,Nation,Nation,Norway
River,Name,Skiehccanjohka,Runthrough,Rank,1,,,Nation,Nation,Finland
River,Name,Sixaola,Runthrough,Rank,0,,,Nation,Nation,Costa Rica
River,Name,Sixaola,Runthrough,Rank,1,,,Nation,Nation,Panama
River,Name,Sirv?n,Runthrough,Rank,0,,,Nation,Nation,Iran
River,Name,Sirv?n,Runthrough,Rank,1,,,Nation,Nation,Iraq
River,Name,Siret,Runthrough,Rank,0,,,Nation,Nation,Poland
River,Name,Siret,Runthrough,Rank,1,,,Nation,Nation,Romania
River,Name,Sipalwini,Runthrough,Rank,0,,,Nation,Nation,Suriname
River,Name,Sipalwini,Runthrough,Rank,1,,,Nation,Nation,Guyana
River,Name,Sinjaja,Runthrough,Rank,0,,,Nation,Nation,Latvia
River,Name,Sinjaja,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Simpsons,Runthrough,Rank,0,,,Nation,Nation,Argentina
River,Name,Simpsons,Runthrough,Rank,1,,,Nation,Nation,Chile
River,Name,Shishhid Gol,Runthrough,Rank,0,,,Nation,Nation,Mongolia
River,Name,Shishhid Gol,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Shire,Runthrough,Rank,0,,,Nation,Nation,Malawi
River,Name,Shire,Runthrough,Rank,1,,,Nation,Nation,Mozambique
River,Name,Shikar R.,Runthrough,Rank,0,,,Nation,Nation,Afghanistan
River,Name,Shikar R.,Runthrough,Rank,1,,,Nation,Nation,Pakistan
River,Name,Shelag R.,Runthrough,Rank,0,,,Nation,Nation,Afghanistan
River,Name,Shelag R.,Runthrough,Rank,1,,,Nation,Nation,Iran
River,Name,Shambuyacu,Runthrough,Rank,0,,,Nation,Nation,Peru
River,Name,Shambuyacu,Runthrough,Rank,1,,,Nation,Nation,Brazil
River,Name,Sh. al Waley,Runthrough,Rank,0,,,Nation,Nation,Iraq
River,Name,Sh. al Waley,Runthrough,Rank,1,,,Nation,Nation,Jordan
River,Name,Seym,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Seym,Runthrough,Rank,1,,,Nation,Nation,Ukraine
River,Name,Seyhli G.,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Seyhli G.,Runthrough,Rank,1,,,Nation,Nation,Iran
River,Name,Sever,Runthrough,Rank,0,,,Nation,Nation,Spain
River,Name,Sever,Runthrough,Rank,1,,,Nation,Nation,Portugal
River,Name,Sev. Donets,Runthrough,Rank,0,,,Nation,Nation,Ukraine
River,Name,Sev. Donets,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Sepik,Runthrough,Rank,0,,,Nation,Nation,Indonesia
River,Name,Sepik,Runthrough,Rank,1,,,Nation,Nation,Papua New Guinea
River,Name,Senegal,Runthrough,Rank,0,,,Nation,Nation,Senegal
River,Name,Senegal,Runthrough,Rank,1,,,Nation,Nation,Mauritania
River,Name,Senegal,Runthrough,Rank,2,,,Nation,Nation,Mali
River,Name,Semliki,Runthrough,Rank,0,,,Nation,Nation,Congo
River,Name,Semliki,Runthrough,Rank,1,,,Nation,Nation,Uganda
River,Name,Sembakung,Runthrough,Rank,0,,,Nation,Nation,Malaysia
River,Name,Sembakung,Runthrough,Rank,1,,,Nation,Nation,Indonesia
River,Name,Se San,Runthrough,Rank,0,,,Nation,Nation,Vietnam
River,Name,Se San,Runthrough,Rank,1,,,Nation,Nation,Cambodia
River,Name,Se Khong,Runthrough,Rank,0,,,Nation,Nation,Laos
River,Name,Se Khong,Runthrough,Rank,1,,,Nation,Nation,Cambodia
River,Name,Schoonebeecer,Runthrough,Rank,0,,,Nation,Nation,Germany
River,Name,Schoonebeecer,Runthrough,Rank,1,,,Nation,Nation,Netherlands
River,Name,Schao,Runthrough,Rank,0,,,Nation,Nation,Iran
River,Name,Schao,Runthrough,Rank,1,,,Nation,Nation,Afghanistan
River,Name,Sava,Runthrough,Rank,0,,,Nation,Nation,Slovenia
River,Name,Sava,Runthrough,Rank,1,,,Nation,Nation,Croatia
River,Name,Sava,Runthrough,Rank,2,,,Nation,Nation,Bosnia And Herzegovina
River,Name,Sava,Runthrough,Rank,3,,,Nation,Nation,Bosnia And Herzegovina
River,Name,Sauer,Runthrough,Rank,0,,,Nation,Nation,Germany
River,Name,Sauer,Runthrough,Rank,1,,,Nation,Nation,Luxembourg
River,Name,Sashe,Runthrough,Rank,0,,,Nation,Nation,Botswana
River,Name,Sashe,Runthrough,Rank,1,,,Nation,Nation,Zimbabwe
River,Name,Sarst?n,Runthrough,Rank,0,,,Nation,Nation,Guatemala
River,Name,Sarst?n,Runthrough,Rank,1,,,Nation,Nation,Belize
River,Name,Sarre,Runthrough,Rank,0,,,Nation,Nation,France
River,Name,Sarre,Runthrough,Rank,1,,,Nation,Nation,Germany
River,Name,Santo Antonio,Runthrough,Rank,0,,,Nation,Nation,Brazil
River,Name,Santo Antonio,Runthrough,Rank,1,,,Nation,Nation,Argentina
River,Name,Sankarani,Runthrough,Rank,0,,,Nation,Nation,Guinea
River,Name,Sankarani,Runthrough,Rank,1,,,Nation,Nation,Mali
River,Name,Sangha,Runthrough,Rank,0,,,Nation,Nation,Cameroon
River,Name,Sangha,Runthrough,Rank,1,,,Nation,Nation,Congo
River,Name,San Miguel,Runthrough,Rank,0,,,Nation,Nation,Ecuador
River,Name,San Miguel,Runthrough,Rank,1,,,Nation,Nation,Colombia
River,Name,San Juan,Runthrough,Rank,0,,,Nation,Nation,Nicaragua
River,Name,San Juan,Runthrough,Rank,1,,,Nation,Nation,Costa Rica
River,Name,San Francisco,Runthrough,Rank,0,,,Nation,Nation,Ecuador
River,Name,San Francisco,Runthrough,Rank,1,,,Nation,Nation,Peru
River,Name,San,Runthrough,Rank,0,,,Nation,Nation,Ukraine
River,Name,San,Runthrough,Rank,1,,,Nation,Nation,Poland
River,Name,San,Runthrough,Rank,2,,,Nation,Nation,Poland
River,Name,Samur,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Samur,Runthrough,Rank,1,,,Nation,Nation,Azerbaijan
River,Name,Salzach,Runthrough,Rank,0,,,Nation,Nation,Austria
River,Name,Salzach,Runthrough,Rank,1,,,Nation,Nation,Germany
River,Name,Salween,Runthrough,Rank,0,,,Nation,Nation,China
River,Name,Salween,Runthrough,Rank,1,,,Nation,Nation,Myanmar
River,Name,Salween,Runthrough,Rank,2,,,Nation,Nation,Thailand
River,Name,Salmysh,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Salmysh,Runthrough,Rank,1,,,Nation,Nation,Kazakhstan
River,Name,Saj?,Runthrough,Rank,0,,,Nation,Nation,Slovakia
River,Name,Saj?,Runthrough,Rank,1,,,Nation,Nation,Hungary
River,Name,Sabor,Runthrough,Rank,0,,,Nation,Nation,Spain
River,Name,Sabor,Runthrough,Rank,1,,,Nation,Nation,Portugal
River,Name,Saalach,Runthrough,Rank,0,,,Nation,Nation,Austria
River,Name,Saalach,Runthrough,Rank,1,,,Nation,Nation,Germany
River,Name,S?re,Runthrough,Rank,0,,,Nation,Nation,Luxembourg
River,Name,S?re,Runthrough,Rank,1,,,Nation,Nation,Belgium
River,Name,S?o  Miguel,Runthrough,Rank,0,,,Nation,Nation,Uruguay
River,Name,S?o  Miguel,Runthrough,Rank,1,,,Nation,Nation,Brazil
River,Name,S?derau,Runthrough,Rank,0,,,Nation,Nation,Denmark
River,Name,S?derau,Runthrough,Rank,1,,,Nation,Nation,Germany
River,Name,Ruzizi,Runthrough,Rank,0,,,Nation,Nation,Congo
River,Name,Ruzizi,Runthrough,Rank,1,,,Nation,Nation,Rwanda
River,Name,Ruvuvu,Runthrough,Rank,0,,,Nation,Nation,"Tanzania, United Republic of"
River,Name,Ruvuvu,Runthrough,Rank,1,,,Nation,Nation,Burundi
River,Name,Ruvuma,Runthrough,Rank,0,,,Nation,Nation,Mozambique
River,Name,Ruvuma,Runthrough,Rank,1,,,Nation,Nation,"Tanzania, United Republic of"
River,Name,Ru ?-Shamdih?n,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Ru ?-Shamdih?n,Runthrough,Rank,1,,,Nation,Nation,Iraq
River,Name,Rio de Oro,Runthrough,Rank,0,,,Nation,Nation,Colombia
River,Name,Rio de Oro,Runthrough,Rank,1,,,Nation,Nation,Venezuela
River,Name,Rio Pati?,Runthrough,Rank,0,,,Nation,Nation,Ecuador
River,Name,Rio Pati?,Runthrough,Rank,1,,,Nation,Nation,Colombia
River,Name,Rio Negro,Runthrough,Rank,0,,,Nation,Nation,Colombia
River,Name,Rio Negro,Runthrough,Rank,1,,,Nation,Nation,Venezuela
River,Name,Rio Grande de Tarija,Runthrough,Rank,0,,,Nation,Nation,Bolivia
River,Name,Rio Grande de Tarija,Runthrough,Rank,1,,,Nation,Nation,Argentina
River,Name,Rio Grande,Runthrough,Rank,0,,,Nation,Nation,United States
River,Name,Rio Grande,Runthrough,Rank,1,,,Nation,Nation,Mexico
River,Name,Rhinen,Runthrough,Rank,0,,,Nation,Nation,France
River,Name,Rhinen,Runthrough,Rank,1,,,Nation,Nation,Germany
River,Name,Rhinen,Runthrough,Rank,2,,,Nation,Nation,Switzerland
River,Name,Rhinen,Runthrough,Rank,3,,,Nation,Nation,Austria
River,Name,Rh?ne,Runthrough,Rank,0,,,Nation,Nation,Switzerland
River,Name,Rh?ne,Runthrough,Rank,1,,,Nation,Nation,France
River,Name,Rezvaya,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Rezvaya,Runthrough,Rank,1,,,Nation,Nation,Bulgaria
River,Name,Regen,Runthrough,Rank,0,,,Nation,Nation,Czech Republic
River,Name,Regen,Runthrough,Rank,1,,,Nation,Nation,Germany
River,Name,Rapirr?n,Runthrough,Rank,0,,,Nation,Nation,Brazil
River,Name,Rapirr?n,Runthrough,Rank,1,,,Nation,Nation,Bolivia
River,Name,Quwaya,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Quwaya,Runthrough,Rank,1,,,Nation,Nation,Syria
River,Name,Qur,Runthrough,Rank,0,,,Nation,Nation,Saudi Arabia
River,Name,Qur,Runthrough,Rank,1,,,Nation,Nation,Iraq
River,Name,Qot?r,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Qot?r,Runthrough,Rank,1,,,Nation,Nation,Iran
River,Name,Qaleh Darreh,Runthrough,Rank,0,,,Nation,Nation,Iran
River,Name,Qaleh Darreh,Runthrough,Rank,1,,,Nation,Nation,Iraq
River,Name,Qala,Runthrough,Rank,0,,,Nation,Nation,Afghanistan
River,Name,Qala,Runthrough,Rank,1,,,Nation,Nation,Pakistan
River,Name,Qaisar,Runthrough,Rank,0,,,Nation,Nation,Turkmenistan
River,Name,Qaisar,Runthrough,Rank,1,,,Nation,Nation,Afghanistan
River,Name,Qaisar,Runthrough,Rank,2,,,Nation,Nation,Afghanistan
River,Name,Q?ratu,Runthrough,Rank,0,,,Nation,Nation,Iran
River,Name,Q?ratu,Runthrough,Rank,1,,,Nation,Nation,Iraq
River,Name,Q Lan?,Runthrough,Rank,0,,,Nation,Nation,Colombia
River,Name,Q Lan?,Runthrough,Rank,1,,,Nation,Nation,Brazil
River,Name,Pyandzh,Runthrough,Rank,0,,,Nation,Nation,Tajikistan
River,Name,Pyandzh,Runthrough,Rank,1,,,Nation,Nation,Afghanistan
River,Name,Pyandzh,Runthrough,Rank,2,,,Nation,Nation,Russia
River,Name,Putumayo,Runthrough,Rank,0,,,Nation,Nation,Colombia
River,Name,Putumayo,Runthrough,Rank,1,,,Nation,Nation,Peru
River,Name,Purus,Runthrough,Rank,0,,,Nation,Nation,Peru
River,Name,Purus,Runthrough,Rank,1,,,Nation,Nation,Brazil
River,Name,Pukhan,Runthrough,Rank,0,,,Nation,Nation,"Korea, Republic of"
River,Name,Pukhan,Runthrough,Rank,1,,,Nation,Nation,"Korea, Democratic People's Repu"
River,Name,Prut,Runthrough,Rank,0,,,Nation,Nation,Moldova
River,Name,Prut,Runthrough,Rank,1,,,Nation,Nation,Romania
River,Name,Prut,Runthrough,Rank,2,,,Nation,Nation,Ukraine
River,Name,Pripyat,Runthrough,Rank,0,,,Nation,Nation,Byelarus
River,Name,Pripyat,Runthrough,Rank,1,,,Nation,Nation,Ukraine
River,Name,Pripyat,Runthrough,Rank,2,,,Nation,Nation,Russia
River,Name,Poprad,Runthrough,Rank,0,,,Nation,Nation,Slovakia
River,Name,Poprad,Runthrough,Rank,1,,,Nation,Nation,Poland
River,Name,Pishin R.,Runthrough,Rank,0,,,Nation,Nation,Pakistan
River,Name,Pishin R.,Runthrough,Rank,1,,,Nation,Nation,Afghanistan
River,Name,Pimza j?gt,Runthrough,Rank,0,,,Nation,Nation,Estonia
River,Name,Pimza j?gt,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Pilcomayo,Runthrough,Rank,0,,,Nation,Nation,Bolivia
River,Name,Pilcomayo,Runthrough,Rank,1,,,Nation,Nation,Argentina
River,Name,Pilcomayo,Runthrough,Rank,2,,,Nation,Nation,Paraguay
River,Name,Pilares,Runthrough,Rank,0,,,Nation,Nation,Ecuador
River,Name,Pilares,Runthrough,Rank,1,,,Nation,Nation,Peru
River,Name,Pepiri,Runthrough,Rank,0,,,Nation,Nation,Brazil
River,Name,Pepiri,Runthrough,Rank,1,,,Nation,Nation,Argentina
River,Name,Pendjari,Runthrough,Rank,0,,,Nation,Nation,Benin
River,Name,Pendjari,Runthrough,Rank,1,,,Nation,Nation,Togo
River,Name,Pembi,Runthrough,Rank,0,,,Nation,Nation,Zimbabwe
River,Name,Pembi,Runthrough,Rank,1,,,Nation,Nation,Mozambique
River,Name,Pcinja,Runthrough,Rank,0,,,Nation,Nation,Serbia
River,Name,Pcinja,Runthrough,Rank,1,,,Nation,Nation,Macedonia
River,Name,Paz,Runthrough,Rank,0,,,Nation,Nation,Guatemala
River,Name,Paz,Runthrough,Rank,1,,,Nation,Nation,El Salvador
River,Name,Pateca,Runthrough,Rank,0,,,Nation,Nation,Honduras
River,Name,Pateca,Runthrough,Rank,1,,,Nation,Nation,Nicaragua
River,Name,Passvik,Runthrough,Rank,0,,,Nation,Nation,Norway
River,Name,Passvik,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Paran?,Runthrough,Rank,0,,,Nation,Nation,Brazil
River,Name,Paran?,Runthrough,Rank,1,,,Nation,Nation,Paraguay
River,Name,Paran?,Runthrough,Rank,2,,,Nation,Nation,Argentina
River,Name,Paran,Runthrough,Rank,0,,,Nation,Nation,Egypt
River,Name,Paran,Runthrough,Rank,1,,,Nation,Nation,Israel
River,Name,Paraguay,Runthrough,Rank,0,,,Nation,Nation,Brazil
River,Name,Paraguay,Runthrough,Rank,1,,,Nation,Nation,Paraguay
River,Name,Paraguay,Runthrough,Rank,2,,,Nation,Nation,Argentina
River,Name,Paraguai,Runthrough,Rank,0,,,Nation,Nation,Brazil
River,Name,Paraguai,Runthrough,Rank,1,,,Nation,Nation,Bolivia
River,Name,Papuri,Runthrough,Rank,0,,,Nation,Nation,Colombia
River,Name,Papuri,Runthrough,Rank,1,,,Nation,Nation,Brazil
River,Name,Our,Runthrough,Rank,0,,,Nation,Nation,Germany
River,Name,Our,Runthrough,Rank,1,,,Nation,Nation,Luxembourg
River,Name,Oul?,Runthrough,Rank,0,,,Nation,Nation,Guinea
River,Name,Oul?,Runthrough,Rank,1,,,Nation,Nation,Liberia
River,Name,Oubangui,Runthrough,Rank,0,,,Nation,Nation,Congo
River,Name,Oubangui,Runthrough,Rank,1,,,Nation,Nation,Congo
River,Name,Oti,Runthrough,Rank,0,,,Nation,Nation,Togo
River,Name,Oti,Runthrough,Rank,1,,,Nation,Nation,Ghana
River,Name,Oster,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Oster,Runthrough,Rank,1,,,Nation,Nation,Byelarus
River,Name,Oskol,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Oskol,Runthrough,Rank,1,,,Nation,Nation,Ukraine
River,Name,Orontes,Runthrough,Rank,0,,,Nation,Nation,Lebanon
River,Name,Orontes,Runthrough,Rank,1,,,Nation,Nation,Syria
River,Name,Orontes,Runthrough,Rank,2,,,Nation,Nation,Turkey
River,Name,Orinoko,Runthrough,Rank,0,,,Nation,Nation,Colombia
River,Name,Orinoko,Runthrough,Rank,1,,,Nation,Nation,Venezuela
River,Name,Orhon Gol,Runthrough,Rank,0,,,Nation,Nation,Mongolia
River,Name,Orhon Gol,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Orange,Runthrough,Rank,0,,,Nation,Nation,Lesotho
River,Name,Orange,Runthrough,Rank,1,,,Nation,Nation,South Africa
River,Name,Orange,Runthrough,Rank,2,,,Nation,Nation,Namibia
River,Name,Opava,Runthrough,Rank,0,,,Nation,Nation,Czech Republic
River,Name,Opava,Runthrough,Rank,1,,,Nation,Nation,Poland
River,Name,Onon Gol,Runthrough,Rank,0,,,Nation,Nation,Mongolia
River,Name,Onon Gol,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Okstu,Runthrough,Rank,0,,,Nation,Nation,Afghanistan
River,Name,Okstu,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Okpara,Runthrough,Rank,0,,,Nation,Nation,Benin
River,Name,Okpara,Runthrough,Rank,1,,,Nation,Nation,Nigeria
River,Name,Okavango,Runthrough,Rank,0,,,Nation,Nation,Angola
River,Name,Okavango,Runthrough,Rank,1,,,Nation,Nation,Namibia
River,Name,Oir?,Runthrough,Rank,0,,,Nation,Nation,Colombia
River,Name,Oir?,Runthrough,Rank,1,,,Nation,Nation,Venezuela
River,Name,Ohre,Runthrough,Rank,0,,,Nation,Nation,Czech Republic
River,Name,Ohre,Runthrough,Rank,1,,,Nation,Nation,Germany
River,Name,Ogooue,Runthrough,Rank,0,,,Nation,Nation,Congo
River,Name,Ogooue,Runthrough,Rank,1,,,Nation,Nation,Gabon
River,Name,Oder,Runthrough,Rank,0,,,Nation,Nation,Germany
River,Name,Oder,Runthrough,Rank,1,,,Nation,Nation,Poland
River,Name,Obol,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Obol,Runthrough,Rank,1,,,Nation,Nation,Byelarus
River,Name,Nyanga,Runthrough,Rank,0,,,Nation,Nation,Gabon
River,Name,Nyanga,Runthrough,Rank,1,,,Nation,Nation,Congo
River,Name,Nya,Runthrough,Rank,0,,,Nation,Nation,Central African Republic
River,Name,Nya,Runthrough,Rank,1,,,Nation,Nation,Chad
River,Name,Nuon,Runthrough,Rank,0,,,Nation,Nation,Ivory Coast
River,Name,Nuon,Runthrough,Rank,1,,,Nation,Nation,Liberia
River,Name,Ntem,Runthrough,Rank,0,,,Nation,Nation,Gabon
River,Name,Ntem,Runthrough,Rank,1,,,Nation,Nation,Cameroon
River,Name,Ntem,Runthrough,Rank,2,,,Nation,Nation,Equatorial Guinea
River,Name,Notwani,Runthrough,Rank,0,,,Nation,Nation,South Africa
River,Name,Notwani,Runthrough,Rank,1,,,Nation,Nation,Botswana
River,Name,Nossob,Runthrough,Rank,0,,,Nation,Nation,Botswana
River,Name,Nossob,Runthrough,Rank,1,,,Nation,Nation,South Africa
River,Name,Nilen,Runthrough,Rank,0,,,Nation,Nation,Sudan
River,Name,Nilen,Runthrough,Rank,1,,,Nation,Nation,Egypt
River,Name,Niger/Mekrou,Runthrough,Rank,0,,,Nation,Nation,Niger
River,Name,Niger/Mekrou,Runthrough,Rank,1,,,Nation,Nation,Benin
River,Name,Ngoko og Dja,Runthrough,Rank,0,,,Nation,Nation,Cameroon
River,Name,Ngoko og Dja,Runthrough,Rank,1,,,Nation,Nation,Congo
River,Name,Neretva,Runthrough,Rank,0,,,Nation,Nation,Bosnia And Herzegovina
River,Name,Neretva,Runthrough,Rank,1,,,Nation,Nation,Croatia
River,Name,Neman,Runthrough,Rank,0,,,Nation,Nation,Byelarus
River,Name,Neman,Runthrough,Rank,1,,,Nation,Nation,Lithuania
River,Name,Neman,Runthrough,Rank,2,,,Nation,Nation,Lithuania
River,Name,Nelluz,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Nelluz,Runthrough,Rank,1,,,Nation,Nation,Syria
River,Name,Neisse,Runthrough,Rank,0,,,Nation,Nation,Czech Republic
River,Name,Neisse,Runthrough,Rank,1,,,Nation,Nation,Germany
River,Name,Neise,Runthrough,Rank,0,,,Nation,Nation,Poland
River,Name,Neise,Runthrough,Rank,1,,,Nation,Nation,Germany
River,Name,Negro,Runthrough,Rank,0,,,Nation,Nation,Bolivia
River,Name,Negro,Runthrough,Rank,1,,,Nation,Nation,Paraguay
River,Name,Negro,Runthrough,Rank,2,,,Nation,Nation,Paraguay
River,Name,Naryn,Runthrough,Rank,0,,,Nation,Nation,Kyrgyzstan
River,Name,Naryn,Runthrough,Rank,1,,,Nation,Nation,Uzbekistan
River,Name,Naryn,Runthrough,Rank,2,,,Nation,Nation,Tajikistan
